Date,ID,Status
October 11th 2015,2298554,1
October 12th 2015,2298553,1
October 12th 2015,2298559,1
October 12th 2015,2298556,1
October 13th 2015,2298555,1
October 13th 2015,2298560,1
October 13th 2015,2298584,1
October 13th 2015,2298567,1
October 13th 2015,2298585,1
October 13th 2015,2298572,1
October 13th 2015,2298568,1
October 13th 2015,2298577,1
October 13th 2015,2298569,1
October 13th 2015,2298573,1
October 13th 2015,2298570,1
October 13th 2015,2298574,1
October 13th 2015,2298587,1
October 13th 2015,2298566,1
October 13th 2015,2298571,1
October 13th 2015,2298575,1
October 14th 2015,2298601,1
October 14th 2015,2298596,1
October 14th 2015,2298592,1
October 14th 2015,2298591,1
October 14th 2015,2298589,1
October 14th 2015,2298588,1
October 14th 2015,2298602,1
October 14th 2015,2298606,1
October 14th 2015,2298603,1
October 14th 2015,2298614,1
October 14th 2015,2298611,1
October 14th 2015,2298607,1
October 14th 2015,2298616,1
October 14th 2015,2298631,1
October 14th 2015,2298612,1
October 14th 2015,2298608,1
October 14th 2015,2298604,1
October 14th 2015,2298613,1
October 14th 2015,2298609,1
October 14th 2015,2298610,1
October 15th 2015,2298605,1
October 15th 2015,2298628,1
October 15th 2015,2298623,1
October 15th 2015,2298627,1
October 15th 2015,2297880,1
October 15th 2015,2298626,1
October 15th 2015,2298621,1
October 15th 2015,2298624,1
October 15th 2015,2298639,1
October 15th 2015,2298647,1
October 15th 2015,2298635,1
October 15th 2015,2298645,1
October 15th 2015,2298633,1
October 15th 2015,2298643,1
October 15th 2015,2298640,1
October 15th 2015,2298641,1
October 15th 2015,2298646,1
October 15th 2015,2298636,1
October 15th 2015,2298642,1
October 15th 2015,2298638,1
October 16th 2015,2298648,1
October 16th 2015,2298637,1
October 16th 2015,2298656,1
October 16th 2015,2298661,1
October 16th 2015,2298655,1
October 16th 2015,2298659,1
October 16th 2015,2298660,1
October 16th 2015,2298658,1
October 16th 2015,2298657,1
October 16th 2015,2298662,1
October 16th 2015,2298676,1
October 16th 2015,2298677,1
October 16th 2015,2298654,1
October 16th 2015,2298682,1
October 17th 2015,2298679,1
October 17th 2015,2298680,1
October 17th 2015,2298688,1
October 17th 2015,2298689,1
October 17th 2015,2298690,1
October 17th 2015,2298691,1
October 17th 2015,2298692,1
October 18th 2015,2298705,1
October 18th 2015,2298720,1
October 18th 2015,2298721,1
October 18th 2015,2298719,1
October 18th 2015,2298722,1
October 18th 2015,2298714,1
October 18th 2015,2298447,1
October 18th 2015,2298712,1
October 18th 2015,2298723,1
October 18th 2015,2298724,1
October 18th 2015,2298713,1
October 18th 2015,2298725,1
October 18th 2015,2298726,1
October 19th 2015,2298716,1
October 19th 2015,2298753,1
October 19th 2015,2298764,1
October 19th 2015,2298765,1
October 19th 2015,2298766,1
October 19th 2015,2298767,1
October 19th 2015,2298754,1
October 19th 2015,2298755,1
October 19th 2015,2298768,1
October 20th 2015,2298776,1
October 20th 2015,2298775,1
October 20th 2015,2298788,1
October 20th 2015,2298781,1
October 20th 2015,2298782,1
October 20th 2015,2298783,1
October 20th 2015,2298784,1
October 20th 2015,2298808,1
October 20th 2015,2298789,1
October 20th 2015,2298786,1
October 20th 2015,2298785,1
October 20th 2015,2298790,1
October 20th 2015,2298787,1
October 21st 2015,2298791,1
October 21st 2015,2298780,1
October 21st 2015,2298802,1
October 21st 2015,2298806,1
October 21st 2015,2298803,1
October 21st 2015,2298815,1
October 21st 2015,2298823,1
October 21st 2015,2298811,1
October 21st 2015,2298816,1
October 21st 2015,2298817,1
October 21st 2015,2298813,1
October 21st 2015,2298818,1
October 21st 2015,2298814,1
October 21st 2015,2298827,1
October 21st 2015,2298822,1
October 21st 2015,2298819,1
October 22nd 2015,2298832,1
October 22nd 2015,2298835,1
October 22nd 2015,2298830,1
October 22nd 2015,2298829,1
October 22nd 2015,2298837,1
October 22nd 2015,2298836,1
October 22nd 2015,2298852,1
October 22nd 2015,2298854,1
October 22nd 2015,2298838,1
October 22nd 2015,2298842,1
October 22nd 2015,2298839,1
October 22nd 2015,2298841,1
October 22nd 2015,2298853,1
October 23rd 2015,2298859,1
October 23rd 2015,2298858,1
October 23rd 2015,2298857,1
October 23rd 2015,2298869,1
October 23rd 2015,2298863,1
October 24th 2015,2298872,1
October 24th 2015,2298873,1
October 24th 2015,2298874,1
October 24th 2015,2298875,1
October 24th 2015,2298876,1
October 24th 2015,2298877,1
October 25th 2015,2298893,1
October 25th 2015,2298892,1
October 25th 2015,2298890,1
October 25th 2015,2298891,1
October 25th 2015,2298889,1
October 25th 2015,2298888,1
October 25th 2015,2298897,1
October 25th 2015,2298898,1
October 25th 2015,2298899,1
October 25th 2015,2298896,1
October 25th 2015,2298900,1
October 25th 2015,2298901,1
October 25th 2015,2298895,1
October 25th 2015,2298902,1
October 27th 2015,2298932,1
October 28th 2015,2298923,1
October 28th 2015,2298924,1
October 28th 2015,2298925,1
October 28th 2015,2298926,1
October 28th 2015,2298927,1
October 28th 2015,2298928,1
October 28th 2015,2298929,1
October 28th 2015,2298930,1
October 29th 2015,2298947,1
October 29th 2015,2298949,1
October 29th 2015,2298953,1
October 29th 2015,2298955,1
October 29th 2015,2298948,1
October 29th 2015,2298950,1
October 29th 2015,2298954,1
October 29th 2015,2298956,1
October 30th 2015,2298960,1
October 30th 2015,2298961,1
October 30th 2015,2298962,1
October 30th 2015,2298963,1
October 31st 2015,2298971,1
October 31st 2015,2298972,1
October 31st 2015,2298973,1
October 31st 2015,2298974,1
November 1st 2015,2298987,1
November 1st 2015,2298988,1
November 1st 2015,2298989,1
November 3rd 2015,2298998,1
November 3rd 2015,2299023,1
November 3rd 2015,2298999,1
November 3rd 2015,2299000,1
November 3rd 2015,2299001,1
November 3rd 2015,2299002,1
November 3rd 2015,2299003,1
November 3rd 2015,2299004,1
November 4th 2015,2299019,1
November 4th 2015,2299014,1
November 4th 2015,2299013,1
November 4th 2015,2299011,1
November 4th 2015,2299026,1
November 4th 2015,2299029,1
November 4th 2015,2299032,1
November 4th 2015,2299027,1
November 4th 2015,2299030,1
November 4th 2015,2299031,1
November 4th 2015,2299048,1
November 5th 2015,2299042,1
November 5th 2015,2299046,1
November 5th 2015,2299065,1
November 5th 2015,2299041,1
November 5th 2015,2299045,1
November 5th 2015,2299040,1
November 5th 2015,2299039,1
November 5th 2015,2299057,1
November 5th 2015,2299056,1
November 5th 2015,2299059,1
November 5th 2015,2299055,1
November 5th 2015,2299058,1
November 6th 2015,2299070,1
November 6th 2015,2299068,1
November 6th 2015,2299067,1
November 6th 2015,2299066,1
November 7th 2015,2299077,1
November 7th 2015,2299078,1
November 7th 2015,2299079,1
November 7th 2015,2299080,1
November 7th 2015,2299101,1
November 7th 2015,2299102,1
November 7th 2015,2299106,1
November 7th 2015,2299105,1
November 8th 2015,2299112,1
November 8th 2015,2299115,1
November 8th 2015,2299121,1
November 8th 2015,2299122,1
November 9th 2015,2299123,1
November 9th 2015,2299130,1
November 9th 2015,2299129,1
November 10th 2015,2299134,1
November 10th 2015,2299142,1
November 10th 2015,2299144,1
November 10th 2015,2299145,1
November 11th 2015,2299155,1
November 11th 2015,2299151,1
November 11th 2015,2299154,1
November 11th 2015,2299150,1
November 11th 2015,2299153,1
November 11th 2015,2299149,1
November 11th 2015,2299147,1
November 11th 2015,2299148,1
November 11th 2015,2299165,1
November 11th 2015,2299159,1
November 11th 2015,2299160,1
November 11th 2015,2299143,1
November 11th 2015,2299161,1
November 11th 2015,2299186,1
November 11th 2015,2299162,1
November 11th 2015,2299169,1
November 11th 2015,2299167,1
November 11th 2015,2299164,1
November 11th 2015,2299163,1
November 11th 2015,2299168,1
November 12th 2015,2299178,1
November 12th 2015,2299174,1
November 12th 2015,2299173,1
November 12th 2015,2299177,1
November 12th 2015,2299176,1
November 12th 2015,2299172,1
November 12th 2015,2299171,1
November 12th 2015,2299175,1
November 12th 2015,2299180,1
November 12th 2015,2299179,1
November 12th 2015,2299199,1
November 12th 2015,2299190,1
November 12th 2015,2299193,1
November 12th 2015,2299203,1
November 12th 2015,2299194,1
November 12th 2015,2299195,1
November 12th 2015,2299200,1
November 12th 2015,2299196,1
November 12th 2015,2299202,1
November 12th 2015,2299218,1
November 12th 2015,2299197,1
November 12th 2015,2299198,1
November 13th 2015,2299209,1
November 13th 2015,2299210,1
November 13th 2015,2299215,1
November 13th 2015,2299213,1
November 13th 2015,2299214,1
November 13th 2015,2299207,1
November 13th 2015,2299212,1
November 13th 2015,2299211,1
November 13th 2015,2299219,1
November 13th 2015,2299222,1
November 13th 2015,2299223,1
November 13th 2015,2299224,1
November 13th 2015,2299225,1
November 14th 2015,2299241,1
November 14th 2015,2299245,1
November 14th 2015,2299246,1
November 14th 2015,2299242,1
November 14th 2015,2299247,1
November 14th 2015,2299251,1
November 14th 2015,2299252,1
November 14th 2015,2299248,1
November 14th 2015,2299255,1
November 15th 2015,2299243,1
November 15th 2015,2299244,1
November 15th 2015,2299256,1
November 15th 2015,2299257,1
November 15th 2015,2299258,1
November 15th 2015,2299270,1
November 15th 2015,2299259,1
November 15th 2015,2299275,1
November 15th 2015,2299260,1
November 15th 2015,2299265,1
November 15th 2015,2299261,1
November 15th 2015,2299276,1
November 15th 2015,2299262,1
November 15th 2015,2299277,1
November 15th 2015,2299264,1
November 15th 2015,2299263,1
November 16th 2015,2299271,1
November 16th 2015,2299282,1
November 16th 2015,2299286,1
November 16th 2015,2299295,1
November 16th 2015,2299294,1
November 16th 2015,2299325,1
November 16th 2015,2299299,1
November 16th 2015,2299302,1
November 16th 2015,2299285,1
November 17th 2015,2299287,1
November 17th 2015,2299301,1
November 17th 2015,2299298,1
November 17th 2015,2299300,1
November 17th 2015,2299297,1
November 17th 2015,2299308,1
November 17th 2015,2299306,1
November 17th 2015,2299307,1
November 17th 2015,2299304,1
November 17th 2015,2299348,1
November 17th 2015,2299334,1
November 17th 2015,2299314,1
November 17th 2015,2299311,1
November 17th 2015,2299317,1
November 17th 2015,2299337,1
November 17th 2015,2299336,1
November 17th 2015,2299340,1
November 17th 2015,2299339,1
November 17th 2015,2299335,1
November 17th 2015,2299343,1
November 17th 2015,2299344,1
November 17th 2015,2299341,1
November 17th 2015,2299320,1
November 17th 2015,2299346,1
November 17th 2015,2299313,1
November 17th 2015,2299345,1
November 17th 2015,2299342,1
November 17th 2015,2299333,1
November 17th 2015,2299347,1
November 17th 2015,2299315,1
November 17th 2015,2299318,1
November 17th 2015,2299310,1
November 18th 2015,2299319,1
November 18th 2015,2299312,1
November 18th 2015,2299316,1
November 18th 2015,2299309,1
November 18th 2015,2299362,1
November 18th 2015,2299363,1
November 18th 2015,2299365,1
November 18th 2015,2299364,1
November 18th 2015,2299361,1
November 18th 2015,2299373,1
November 18th 2015,2299374,1
November 18th 2015,2299358,1
November 18th 2015,2299360,1
November 19th 2015,2299371,1
November 19th 2015,2299384,1
November 19th 2015,2299370,1
November 19th 2015,2299387,1
November 19th 2015,2299383,1
November 19th 2015,2299389,1
November 19th 2015,2299390,1
November 19th 2015,2299392,1
November 19th 2015,2299388,1
November 19th 2015,2299382,1
November 20th 2015,2299394,1
November 20th 2015,2299396,1
November 20th 2015,2299397,1
November 20th 2015,2299395,1
November 20th 2015,2299400,1
November 20th 2015,2299398,1
November 20th 2015,2299401,1
November 20th 2015,2299403,1
November 21st 2015,2299452,1
November 21st 2015,2299437,1
November 22nd 2015,2299461,1
November 22nd 2015,2299438,1
November 22nd 2015,2299439,1
November 22nd 2015,2299440,1
November 22nd 2015,2299463,1
November 22nd 2015,2299469,1
November 22nd 2015,2299466,1
November 23rd 2015,2299468,1
November 23rd 2015,2299470,1
November 23rd 2015,2299471,1
November 23rd 2015,2299477,1
November 24th 2015,2299484,1
November 24th 2015,2299490,1
November 24th 2015,2299483,1
November 26th 2015,2299500,1
November 26th 2015,2299501,1
November 26th 2015,2299525,1
November 26th 2015,2299502,1
November 26th 2015,2299503,1
November 26th 2015,2299526,1
November 26th 2015,2299522,1
November 27th 2015,2299530,1
November 27th 2015,2299538,1
November 27th 2015,2299537,1
November 28th 2015,2299540,1
November 28th 2015,2299556,1
November 28th 2015,2299560,1
November 28th 2015,2299562,1
November 28th 2015,2299539,1
November 28th 2015,2299541,1
November 28th 2015,2299561,1
November 29th 2015,2299558,1
November 30th 2015,2299586,1
November 30th 2015,2299587,1
December 1st 2015,2299601,1
December 1st 2015,2299615,1
December 1st 2015,2299617,1
December 1st 2015,2299613,1
December 2nd 2015,2299576,1
December 2nd 2015,2299631,1
December 2nd 2015,2299625,1
December 2nd 2015,2299632,1
December 2nd 2015,2299639,1
December 2nd 2015,2299622,1
December 2nd 2015,2299621,1
December 2nd 2015,2299633,1
December 3rd 2015,2299655,1
December 3rd 2015,2299647,1
December 3rd 2015,2299649,1
December 3rd 2015,2299645,1
December 3rd 2015,2299656,1
December 3rd 2015,2299646,1
December 4th 2015,2299668,1
December 4th 2015,2299673,1
December 4th 2015,2299680,1
December 4th 2015,2299674,1
December 5th 2015,2299696,1
December 5th 2015,2299710,1
December 5th 2015,2299697,1
December 5th 2015,2299712,1
December 6th 2015,2299714,1
December 6th 2015,2299750,1
December 6th 2015,2299733,1
December 6th 2015,2299740,1
December 6th 2015,2299742,1
December 6th 2015,2299752,1
December 6th 2015,2299746,1
December 6th 2015,2299757,1
December 6th 2015,2299743,1
December 7th 2015,2299762,1
December 7th 2015,2299763,1
December 7th 2015,2299760,1
December 8th 2015,2299778,1
December 8th 2015,2299781,1
December 8th 2015,2299779,1
December 8th 2015,2299777,1
December 9th 2015,2299803,1
December 9th 2015,2299796,1
December 10th 2015,2299804,1
December 10th 2015,2299808,1
December 10th 2015,2299799,1
December 10th 2015,2299810,1
December 10th 2015,2299812,1
December 10th 2015,2299800,1
December 11th 2015,2299801,1
December 11th 2015,2299802,1
December 11th 2015,2299834,1
December 11th 2015,2299832,1
December 12th 2015,2299842,1
December 12th 2015,2299838,1
December 12th 2015,2299833,1
December 12th 2015,2299843,1
December 12th 2015,2299862,1
December 13th 2015,2299865,1
December 13th 2015,2299866,1
December 13th 2015,2299867,1
December 13th 2015,2299885,1
December 14th 2015,2299888,1
December 14th 2015,2299896,1
December 14th 2015,2299900,1
December 14th 2015,2299899,1
December 15th 2015,2299910,1
December 15th 2015,2299933,1
December 15th 2015,2299934,1
December 15th 2015,2299924,1
December 15th 2015,2299918,1
December 15th 2015,2299930,1
December 16th 2015,2299935,1
December 16th 2015,2299961,1
December 16th 2015,2299936,1
December 16th 2015,2299962,1
December 16th 2015,2299966,1
December 16th 2015,2299963,1
December 16th 2015,2299971,1
December 17th 2015,2299979,1
December 17th 2015,2299964,1
December 17th 2015,2299965,1
December 17th 2015,2299991,1
December 17th 2015,2299985,1
December 17th 2015,2299974,1
December 17th 2015,2299969,1
December 18th 2015,2299990,1
December 18th 2015,2300007,1
December 18th 2015,2299996,1
December 19th 2015,2300013,1
December 19th 2015,2300025,1
December 20th 2015,2300058,1
December 20th 2015,2300060,1
January 6th 2016,2300153,1
January 7th 2016,2300172,1
January 7th 2016,2300171,1
January 7th 2016,2300168,1
January 7th 2016,2300163,1
January 8th 2016,2300202,1
January 8th 2016,2300196,1
January 8th 2016,2300197,1
January 9th 2016,2300206,1
January 9th 2016,2300214,1
January 9th 2016,2300210,1
January 10th 2016,2300229,1
January 10th 2016,2300232,1
January 10th 2016,2300233,1
January 10th 2016,2300236,1
January 10th 2016,2300237,1
January 10th 2016,2300238,1
January 10th 2016,2300239,1
January 10th 2016,2300240,1
January 10th 2016,2300241,1
January 10th 2016,2300247,1
January 10th 2016,2300228,1
January 11th 2016,2300243,1
January 11th 2016,2300242,1
January 12th 2016,2300244,1
January 12th 2016,2300245,1
January 12th 2016,2300262,1
January 12th 2016,2300263,1
January 13th 2016,2300270,1
January 13th 2016,2300271,1
January 13th 2016,2300272,1
January 13th 2016,2300273,1
January 13th 2016,2300289,1
January 14th 2016,2300275,1
January 14th 2016,2300276,1
January 14th 2016,2300295,1
January 14th 2016,2300296,1
January 14th 2016,2300274,1
January 14th 2016,2300297,1
January 14th 2016,2300299,1
January 14th 2016,2300303,1
January 14th 2016,2300301,1
January 14th 2016,2300302,1
January 15th 2016,2300315,1
January 15th 2016,2300316,1
January 15th 2016,2300326,1
January 16th 2016,2300327,1
January 16th 2016,2300337,1
January 16th 2016,2300317,1
January 16th 2016,2300340,1
January 16th 2016,2300341,1
January 16th 2016,2300318,1
January 16th 2016,2300342,1
January 17th 2016,2300343,1
January 17th 2016,2300344,1
January 17th 2016,2300347,1
January 17th 2016,2300357,1
January 17th 2016,2300348,1
January 17th 2016,2300360,1
January 17th 2016,2300349,1
January 18th 2016,2300361,1
January 18th 2016,2300362,1
January 19th 2016,2300363,1
January 19th 2016,2300390,1
January 19th 2016,2300388,1
January 19th 2016,2300381,1
January 19th 2016,2300391,1
January 19th 2016,2300394,1
January 20th 2016,2300397,1
January 20th 2016,2300398,1
January 21st 2016,2300409,1
January 21st 2016,2300387,1
January 22nd 2016,2300417,1
January 22nd 2016,2300412,1
January 22nd 2016,2300413,1
January 22nd 2016,2300418,1
January 22nd 2016,2300415,1
January 22nd 2016,2300414,1
January 22nd 2016,2300419,1
January 22nd 2016,2300427,1
January 22nd 2016,2300420,1
January 22nd 2016,2300428,1
January 22nd 2016,2300431,1
January 22nd 2016,2300429,1
January 22nd 2016,2300432,1
January 23rd 2016,2300430,1
January 23rd 2016,2300437,1
January 23rd 2016,2300434,1
January 23rd 2016,2300433,1
January 23rd 2016,2300438,1
January 23rd 2016,2300435,1
January 23rd 2016,2300439,1
January 23rd 2016,2300442,1
January 23rd 2016,2300436,1
January 23rd 2016,2300440,1
January 24th 2016,2300444,1
January 24th 2016,2300445,1
January 24th 2016,2300446,1
January 24th 2016,2300447,1
January 25th 2016,2300449,1
January 26th 2016,2300482,1
January 26th 2016,2300478,1
January 26th 2016,2300477,1
January 26th 2016,2300479,1
January 28th 2016,2300489,1
January 29th 2016,2300498,1
January 29th 2016,2300499,1
January 29th 2016,2300504,1
January 29th 2016,2300505,1
January 29th 2016,2300507,1
January 29th 2016,2300519,1
January 30th 2016,2300502,1
January 30th 2016,2300516,1
January 30th 2016,2300518,1
January 30th 2016,2300509,1
January 30th 2016,2300510,1
January 30th 2016,2300520,1
January 30th 2016,2300521,1
January 31st 2016,2300522,1
January 31st 2016,2300534,1
January 31st 2016,2300535,1
January 31st 2016,2300526,1
January 31st 2016,2300531,1
January 31st 2016,2300525,1
January 31st 2016,2300532,1
February 1st 2016,2300527,1
February 1st 2016,2300538,1
February 1st 2016,2300542,1
February 1st 2016,2300544,1
February 2nd 2016,2300555,1
February 3rd 2016,2300556,1
February 3rd 2016,2300552,1
February 4th 2016,2300574,1
February 4th 2016,2300570,1
February 4th 2016,2300571,1
February 4th 2016,2300585,1
February 4th 2016,2300584,1
February 4th 2016,2300605,1
February 4th 2016,2300578,1
February 5th 2016,2300581,1
February 5th 2016,2300586,1
February 5th 2016,2300591,1
February 5th 2016,2300589,1
February 5th 2016,2300590,1
February 5th 2016,2300597,1
February 5th 2016,2300596,1
February 5th 2016,2300592,1
February 5th 2016,2300599,1
February 5th 2016,2300598,1
February 5th 2016,2300593,1
February 5th 2016,2300601,1
February 5th 2016,2300600,1
February 5th 2016,2300613,1
February 5th 2016,2300602,1
February 5th 2016,2300594,1
February 5th 2016,2300614,1
February 5th 2016,2300603,1
February 5th 2016,2300595,1
February 6th 2016,2300616,1
February 6th 2016,2300628,1
February 6th 2016,2300617,1
February 6th 2016,2300627,1
February 6th 2016,2300634,1
February 6th 2016,2300629,1
February 6th 2016,2300635,1
February 7th 2016,2300637,1
February 7th 2016,2300638,1
February 8th 2016,2300651,1
February 9th 2016,2300683,1
February 9th 2016,2300655,1
February 9th 2016,2300455,1
February 9th 2016,2300656,1
February 9th 2016,2300657,1
February 9th 2016,2300658,1
February 10th 2016,2300659,1
February 10th 2016,2300660,1
February 10th 2016,2300661,1
February 10th 2016,2300662,1
February 10th 2016,2300663,1
February 10th 2016,2300700,1
February 10th 2016,2300664,1
February 10th 2016,2300665,1
February 10th 2016,2300666,1
February 10th 2016,2300701,1
February 11th 2016,2300667,1
February 11th 2016,2300668,1
February 11th 2016,2300722,1
February 11th 2016,2300671,1
February 11th 2016,2300672,1
February 11th 2016,2300673,1
February 11th 2016,2300723,1
February 11th 2016,2300674,1
February 12th 2016,2300725,1
February 12th 2016,2300724,1
February 12th 2016,2300675,1
February 12th 2016,2300676,1
February 12th 2016,2300677,1
February 12th 2016,2300678,1
February 12th 2016,2300762,1
February 13th 2016,2300764,1
February 13th 2016,2300765,1
February 13th 2016,2300777,1
February 13th 2016,2300780,1
February 14th 2016,2300779,1
February 14th 2016,2300790,1
February 14th 2016,2300786,1
February 14th 2016,2300787,1
February 14th 2016,2300791,1
February 15th 2016,2300794,1
February 15th 2016,2300793,1
February 15th 2016,2300792,1
February 15th 2016,2300841,1
February 15th 2016,2300842,1
February 15th 2016,2300844,1
February 15th 2016,2300800,1
February 15th 2016,2300801,1
February 15th 2016,2300802,1
February 15th 2016,2300803,1
February 16th 2016,2300804,1
February 16th 2016,2300805,1
February 16th 2016,2300806,1
February 16th 2016,2300807,1
February 17th 2016,2300816,1
February 17th 2016,2300817,1
February 17th 2016,2300784,1
February 17th 2016,2300818,1
February 17th 2016,2300819,1
February 17th 2016,2300862,1
February 17th 2016,2300808,1
February 17th 2016,2300853,1
February 17th 2016,2300809,1
February 17th 2016,2300810,1
February 17th 2016,2300811,1
February 18th 2016,2300855,1
February 18th 2016,2300820,1
February 18th 2016,2300821,1
February 18th 2016,2300870,1
February 18th 2016,2300874,1
February 18th 2016,2300875,1
February 19th 2016,2300876,1
February 19th 2016,2300877,1
February 19th 2016,2300881,1
February 19th 2016,2300882,1
February 19th 2016,2300883,1
February 19th 2016,2300896,1
February 19th 2016,2300884,1
February 19th 2016,2300885,1
February 19th 2016,2300886,1
February 19th 2016,2300887,1
February 19th 2016,2300897,1
February 20th 2016,2300901,1
February 20th 2016,2300909,1
February 20th 2016,2300910,1
February 20th 2016,2300912,1
February 20th 2016,2300913,1
February 20th 2016,2300914,1
February 20th 2016,2300915,1
February 20th 2016,2300916,1
February 20th 2016,2300917,1
February 21st 2016,2300933,1
February 21st 2016,2300935,1
February 21st 2016,2300934,1
February 21st 2016,2300936,1
February 21st 2016,2300937,1
February 21st 2016,2300938,1
February 21st 2016,2300948,1
February 21st 2016,2300951,1
February 21st 2016,2300944,1
February 21st 2016,2300947,1
February 21st 2016,2300949,1
February 22nd 2016,2300967,1
February 22nd 2016,2300968,1
February 22nd 2016,2300964,1
February 22nd 2016,2300963,1
February 22nd 2016,2300984,1
February 22nd 2016,2300985,1
February 22nd 2016,2300987,1
February 22nd 2016,2300969,1
February 22nd 2016,2300972,1
February 22nd 2016,2300973,1
February 23rd 2016,2300971,1
February 23rd 2016,2300960,1
February 23rd 2016,2300970,1
February 23rd 2016,2300997,1
February 23rd 2016,2300998,1
February 23rd 2016,2300999,1
February 23rd 2016,2301000,1
February 24th 2016,2300994,1
February 24th 2016,2301001,1
February 24th 2016,2301002,1
February 24th 2016,2301003,1
February 24th 2016,2301017,1
February 24th 2016,2301028,1
February 24th 2016,2301004,1
February 24th 2016,2301005,1
February 24th 2016,2301006,1
February 24th 2016,2301007,1
February 25th 2016,2301030,1
February 25th 2016,2301008,1
February 25th 2016,2301013,1
February 25th 2016,2301014,1
February 25th 2016,2301039,1
February 25th 2016,2301015,1
February 25th 2016,2301036,1
February 25th 2016,2301016,1
February 25th 2016,2301043,1
February 26th 2016,2301045,1
February 26th 2016,2301044,1
February 26th 2016,2301047,1
February 26th 2016,2301046,1
February 26th 2016,2301051,1
February 26th 2016,2301052,1
February 27th 2016,2301053,1
February 27th 2016,2301054,1
February 27th 2016,2301055,1
February 27th 2016,2301056,1
February 27th 2016,2301064,1
February 27th 2016,2301065,1
February 27th 2016,2301066,1
February 27th 2016,2301068,1
February 27th 2016,2301069,1
February 28th 2016,2301070,1
February 28th 2016,2301085,1
February 28th 2016,2301086,1
February 29th 2016,2301087,1
March 2nd 2016,2301146,1
March 2nd 2016,2301145,1
March 2nd 2016,2301147,1
March 2nd 2016,2301148,1
March 2nd 2016,2301150,1
March 2nd 2016,2301149,1
March 2nd 2016,2301152,1
March 2nd 2016,2301151,1
March 2nd 2016,2301153,1
March 2nd 2016,2301154,1
March 2nd 2016,2301156,1
March 2nd 2016,2301192,1
March 2nd 2016,2301155,1
March 2nd 2016,2301157,1
March 2nd 2016,2301158,1
March 2nd 2016,2301159,1
March 3rd 2016,2301191,1
March 3rd 2016,2301161,1
March 3rd 2016,2301160,1
March 3rd 2016,2301162,1
March 3rd 2016,2301163,1
March 3rd 2016,2301164,1
March 3rd 2016,2301165,1
March 3rd 2016,2301167,1
March 3rd 2016,2301166,1
March 3rd 2016,2301169,1
March 3rd 2016,2301168,1
March 3rd 2016,2301171,1
March 3rd 2016,2301170,1
March 3rd 2016,2301173,1
March 3rd 2016,2301172,1
March 3rd 2016,2301174,1
March 4th 2016,2301196,1
March 4th 2016,2301183,1
March 4th 2016,2301184,1
March 4th 2016,2301185,1
March 5th 2016,2301186,1
March 5th 2016,2301187,1
March 7th 2016,2300898,1
March 7th 2016,2301226,1
March 8th 2016,2301221,1
March 8th 2016,2301095,1
March 8th 2016,2301096,1
March 8th 2016,2301097,1
March 8th 2016,2301098,1
March 9th 2016,2301120,1
March 9th 2016,2301121,1
March 9th 2016,2301233,1
March 9th 2016,2301261,1
March 9th 2016,2301099,1
March 9th 2016,2301240,1
March 9th 2016,2301262,1
March 9th 2016,2301247,1
March 9th 2016,2301100,1
March 9th 2016,2301101,1
March 9th 2016,2301102,1
March 10th 2016,2301124,1
March 10th 2016,2301125,1
